type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
10,-0.0013163115363568068,-0.0013080131029710174,0.004532195162028074,0.0004977388307452202,-0.0025465080980211496,-0.002079274971038103,-0.0021034018136560917,0.0009863401064649224,-4.5150460209697485e-05,-0.0016358154825866222,0.001678886474110186,-0.0011027686996385455,-0.003978090360760689,-0.00248709530569613,0.0037086540833115578,0.003910233732312918,0.00010267077595926821,-0.0009541254257783294,-0.0001681862340774387,0.0020664907060563564,-0.0009620306664146483,0.0029239861760288477,-0.003106505610048771,-0.002456897171214223,0.0018676470499485731,0.0007763359462842345,0.0031071845442056656,0.002827684162184596,-0.003984658978879452,-0.0001698117412161082,-0.0005339924246072769,-0.00035105893039144576,-0.0035285884514451027,0.002119567710906267,0.004103060811758041,0.002333986572921276,-0.002022364642471075,0.00182441552169621,-0.0021681429352611303,0.0034141154028475285,-0.0005201314343139529,-0.0033959224820137024,-0.0011292113922536373,0.001976256724447012,0.0020800400525331497,-0.0039492822252213955,0.0010374950943514705,-0.005314774811267853,0.00118561543058604,0.0020733147393912077,0.0024123024195432663,-0.0017775065498426557,-0.0015828675823286176,-0.0001452882424928248,0.0002634921984281391,-0.0010863147908821702,-0.00425316859036684,0.00038071570452302694,-0.004056179895997047,0.003219799604266882,0.005522543098777533,-0.002654209965839982,-0.000634021358564496,0.002441051881760359,0.004465126432478428,-0.0003273705660831183,-0.0008628365467302501,0.004380449652671814,-0.003201922168955207,0.001741365296766162,0.002416017698124051,0.0009389757760800421,-0.00459095137193799,0.00423714192584157,-0.0004858690081164241,0.00041247333865612745,0.002971180947497487,0.0018684689421206713,0.004684956278651953,-0.0015678417403250933,-0.0022530825808644295,-0.003990228287875652,0.0005760701023973525,-0.002832382917404175,0.003039867151528597,-0.0021193563006818295,0.0006417290423996747,0.004104037303477526,-0.0032482007518410683,0.00048671496915630996,-0.0006828135228715837,-0.0030131295789033175,0.0021785511635243893,0.0016790613299235702,-0.0012256796471774578,-0.001801860867999494,-0.0006832829676568508,-0.0018391459016129375,-0.002516325796023011,-0.004100364167243242,0.0014877676730975509,-0.0017485847929492593,-0.003567855805158615,0.0005708193057216704,-0.0019110813736915588,0.0005986717878840864,0.0037717274390161037,-0.003595182439312339,-0.001012094784528017,0.00348550989292562,-0.0008685044012963772,0.004416146315634251,0.0025334558449685574,-0.00026219000574201345,-0.00358504056930542,-0.003444236470386386,0.0010514995083212852,0.0012576975859701633,-0.0007968188147060573,-0.003115907311439514,-0.0018005926394835114,-0.004528368823230267,-0.003061389084905386,0.0017391027649864554,0.00495022302493453,-0.004539176356047392,-0.002059934427961707,0.0009378516697324812
11,-0.0007112257299013436,0.0036332858726382256,0.0033158250153064728,-3.224468309781514e-05,0.0009413365041837096,-0.0019106377149000764,0.0004567891010083258,-0.0025740088894963264,5.401219823397696e-05,-0.004230342339724302,0.0018244030652567744,0.00029258281574584544,-0.00016007598605938256,0.0017376068281009793,0.003112083999440074,-0.0010327043710276484,0.0017277761362493038,0.0024194750003516674,0.003549806075170636,-9.528961527394131e-05,0.0013205531286075711,0.002344779670238495,0.000310922710923478,-0.0021571246907114983,-0.002435252070426941,-0.0019478631438687444,-0.0029667974449694157,0.004072725772857666,-0.002531015546992421,-0.001832031412050128,0.003487643087282777,-0.00037876240094192326,-0.0012298163492232561,-0.0033973646350204945,0.0026093549095094204,0.005091479048132896,-0.0034241871908307076,-0.003301230724900961,-0.0004600766988005489,0.0032848683185875416,0.003011477179825306,-0.001018162933178246,-0.0009171332931146026,5.7677643781062216e-05,0.002208412392064929,-0.00020353120635263622,0.0004932997981086373,-4.9510737881064415e-05,-0.0023837557528167963,-0.0026372645515948534,0.0015631725545972586,-0.00345382047817111,0.0010730753419920802,-0.0029799642506986856,-0.002548730233684182,0.0018782387487590313,-0.003533461829647422,-0.0045106662437319756,0.0023888384457677603,0.003416079096496105,0.0008886639261618257,-0.0020307539962232113,0.0031788672786206007,0.002710816916078329,0.003642799099907279,0.0011165462201461196,0.0016310999635607004,-0.0022227363660931587,0.0032373263966292143,0.004444552585482597,-0.0018763073021546006,-0.0016030229162424803,-0.004188871942460537,0.0023578850086778402,-0.0030025767628103495,0.0011613696115091443,0.0002468484453856945,0.004371488932520151,-0.0022414354607462883,-0.003138305153697729,0.000288031849777326,0.0024846792221069336,0.0018703320529311895,-0.0018368896562606096,0.002051250310614705,0.00022769207134842873,-0.003131447359919548,0.0024349831510335207,0.001691063866019249,-0.00042908001341857016,-0.0001937848428497091,-0.0009062077151611447,0.0005431800964288414,-0.0013102138182148337,0.0008155644172802567,0.0014781476929783821,-0.0048217917792499065,0.005068111699074507,0.0025542157236486673,-0.004265122581273317,0.0008711448172107339,-0.0007717536645941436,-0.002033821539953351,0.0005184923065826297,-0.0032365035731345415,-0.0038694313261657953,0.0006604347145184875,0.0015618212055414915,0.001927978009916842,-0.002169413957744837,0.004467003047466278,0.00395407248288393,0.0016416674479842186,0.0006048099603503942,-0.005825793836265802,-0.0002730874402914196,0.0015152250416576862,0.0020156276877969503,-0.004455439746379852,0.00047536217607557774,-0.00012047708878526464,-0.004548154305666685,-0.0022147600539028645,-0.0008318749023601413,0.002734891604632139,-0.005341883283108473,0.0008184084435924888,-0.002789710881188512
12,0.0007109474972821772,0.0035555269569158554,0.006189801264554262,-0.0034136807080358267,-0.0005126334726810455,-0.002432056702673435,-0.0033175135031342506,-0.00576734310016036,0.003242221660912037,-0.0046492572873830795,0.0023632333613932133,0.0017753293504938483,0.0010111373849213123,-0.0001792331604519859,0.0032947740983217955,0.0012235427275300026,0.003387804375961423,-0.0014919884270057082,0.0040540243498981,-0.002703331643715501,-0.0004978717188350856,0.0016721129650250077,0.0002787817793432623,0.00021033239318057895,0.0033931678626686335,0.0021718586795032024,0.0030314575415104628,0.005917143542319536,0.0007009779219515622,0.0001749642106005922,0.0003769812174141407,-0.00010595299681881443,0.0028772326186299324,-0.003168654628098011,0.005373774096369743,0.0069317808374762535,-0.0028819916769862175,0.004056256264448166,-0.004217565059661865,0.0009562416817061603,0.004463782534003258,-0.0010273285442963243,0.0034337088000029325,0.0029805698432028294,0.0008475717040710151,-0.005435168277472258,0.0018986486829817295,-0.0006645467947237194,-0.0007852418930269778,0.005363041535019875,0.0009923753095790744,-0.004144714679569006,-0.002928036730736494,-0.0028009458910673857,0.002460132585838437,-0.00018014112720265985,-0.004276929423213005,0.0012545868521556258,0.0010997798526659608,-0.00032556705991737545,0.0074284691363573074,-0.007137637119740248,-0.0025941594503819942,-0.004628816153854132,0.001851919456385076,-0.0016344699542969465,-0.0034972939174622297,-0.0019325438188388944,0.0029810599517077208,0.002113765338435769,-0.0025078116450458765,0.0004937904886901379,-0.0034440879244357347,0.005679042544215918,-0.0018743390683084726,0.0003621052310336381,0.0015794230857864022,0.001763929263688624,0.0009119767928496003,-0.0013678674586117268,0.0034711435437202454,-0.0002367500856053084,0.0024940762668848038,-0.005498052109032869,-0.0033574984408915043,0.0024125894997268915,-0.006796666420996189,0.007751119788736105,0.003272836096584797,0.0020668604411184788,-0.001107982825487852,0.0029429446440190077,-0.004433327820152044,0.003403016598895192,-0.0015024952590465546,-0.0019701202400028706,-0.0038875422906130552,0.007585351821035147,0.0037742869462817907,-0.005538149271160364,-0.001959563698619604,-0.0025942751672118902,0.002120240591466427,-0.002523896051570773,-0.0016509932465851307,0.0028691492043435574,-0.0026314936112612486,-0.0021169132087379694,0.0005141566507518291,0.005472272634506226,0.000973267771769315,0.0014994129305705428,0.004708234220743179,0.003692365949973464,-0.007349671795964241,-0.005811684764921665,0.00567884836345911,0.002566508250311017,-0.002207004465162754,-0.004523784853518009,0.0015698913484811783,-0.002339666010811925,-0.00019392604008316994,-0.0008377604535780847,0.007381509058177471,-0.005998380482196808,-0.002128874184563756,-0.004315666854381561
13,0.004256667103618383,-0.0030356966890394688,0.0016382611356675625,0.0004946827539242804,0.0008059866959229112,-0.003137163119390607,-0.0028281572740525007,-0.0046075982972979546,-0.002078073564916849,-0.003798229619860649,-0.0015556730795651674,0.002685554325580597,-0.0011517413659021258,-1.813451490306761e-05,0.00036063502193428576,0.0022007939405739307,0.0021854559890925884,-0.004368910100311041,0.0036849388852715492,0.0009688849095255136,-0.002507801167666912,0.0003962563059758395,0.0024206573143601418,-0.0024607377126812935,-0.0032619533594697714,-0.00016983291425276548,0.002822051988914609,0.00431933393701911,-0.0021474852692335844,-0.00015786607400514185,-4.6727658627787605e-05,0.002879881300032139,0.0018839809345081449,-0.0035029298160225153,0.0032714493572711945,0.0012425531167536974,0.0007319376454688609,-0.0015476399566978216,-0.003176827449351549,-0.002203000709414482,-0.00029991191695444286,0.001600881339982152,-0.0017825530376285315,0.0008936112863011658,-0.0015649487031623721,-0.0037992168217897415,0.004738911986351013,-0.004143603146076202,-0.003427340881898999,-0.00033284202800132334,0.0016299491981044412,0.001661499380134046,-0.0014493705239146948,0.003574864938855171,0.004895530641078949,-0.0029685432091355324,-0.0024105687625706196,-0.004486451391130686,-0.0026541866827756166,-8.640111627755687e-05,0.00582093046978116,0.0003707618161570281,0.0007497615879401565,-0.0004932762822136283,-0.0009719297522678971,0.0015188799006864429,-0.0017076785443350673,0.0014240546151995659,0.0034886421635746956,0.0015827931929379702,0.0038630017079412937,0.0017669210210442543,0.00030535057885572314,0.002192993415519595,-0.004264088813215494,-0.0018233377486467361,-0.0007161218672990799,0.0025074926670640707,0.0005890172906219959,-0.0018150465330109,0.0027359535451978445,-0.0017513855127617717,0.000634480849839747,-0.0019006411312147975,-0.0028825700283050537,0.004034399054944515,-0.0017528224270790815,0.004563603550195694,0.0007734148530289531,-0.0008698618621565402,0.000988153973594308,-0.0010529430583119392,-0.0032019722275435925,-0.00019457313464954495,-0.0014006837736815214,-0.00328239519149065,-0.0015545606147497892,-0.00035802472848445177,0.0001500757789472118,-0.0012398728867992759,-0.004770573694258928,0.00026426187832839787,0.001814256189391017,-0.003032586770132184,0.0002334243181394413,0.002745505888015032,0.0019692701753228903,-0.0026950091123580933,0.002354664960876107,0.0014390101423487067,-0.0021520659793168306,0.0023716390132904053,-0.00024553100229240954,0.002328489674255252,-0.002227178541943431,-0.001447933609597385,0.004301220178604126,-0.0029118501115590334,-0.0037080543115735054,0.002196726156398654,-0.00020070774189662188,-0.004938092082738876,-0.001584701589308679,0.004153762944042683,0.0006267227581702173,-0.0018319633090868592,-0.0012529242085292935,-0.004640683066099882
14,0.0002872553886845708,-0.002080923644825816,-2.6475350750843063e-05,0.002997525967657566,-0.00013539094652514905,-0.0025056954473257065,0.0004110728041268885,-0.001964104827493429,0.0032581263221800327,-0.0028842994943261147,0.00166801898740232,0.002159105148166418,-0.0037799272686243057,-0.003014602232724428,0.00024108114303089678,0.0024953524116426706,-0.0002799165085889399,-0.003248936263844371,-0.003143931273370981,0.0038803606294095516,-0.004352507181465626,-0.00378600275143981,-0.002273076679557562,-0.0032433373853564262,0.0013251114869490266,0.0014691720716655254,-0.0037256362847983837,0.004310011398047209,0.0006933675613254309,0.0039189476519823074,0.00036204757634550333,-0.002652668161317706,-0.00010408910020487383,0.0004117296193726361,-3.336244117235765e-05,-0.001548629836179316,0.0029276402201503515,0.0019966387189924717,-0.0019366993801668286,0.0032202557194978,-0.0004605502472259104,0.001373369712382555,-0.0021910027135163546,0.001836299546994269,-0.00028139472124166787,0.0020827115513384342,-0.002466750331223011,-0.003421537112444639,-0.001436925958842039,0.0010292131919413805,-0.0014001278905197978,-0.003215967444702983,-0.004088699817657471,-0.003907171543687582,-0.00013034518633503467,0.002306672278791666,0.0016993801109492779,0.002580166794359684,-0.00028156707412563264,-0.001068468438461423,0.005266959313303232,2.5094417651416734e-05,0.0014119782717898488,-0.0021368172019720078,-0.00219403556548059,-0.002438713563606143,-0.003770928829908371,0.0027982951141893864,0.0005535045056603849,0.003308528568595648,0.0032507360447198153,-0.0026111158076673746,0.0017177757108584046,-0.001580623909831047,0.002447911538183689,-0.0018624047515913844,0.0021582895424216986,0.0036717988550662994,0.004604215268045664,-0.0002680308243725449,0.0006125063518993556,-0.003048194106668234,-0.00036898095277138054,-0.0023343125358223915,0.002418267074972391,0.0011519952677190304,0.0009601764031685889,0.0003196772886440158,-0.0012292086612433195,-0.0026745866052806377,0.001072483486495912,-1.0992628631356638e-05,-0.001215928583405912,0.0036380102392286062,0.0010779598960652947,-0.0006307237781584263,-0.004590956494212151,0.0034976196475327015,0.0007965088589116931,-0.001100812922231853,-0.002355777658522129,-0.002186578931286931,-0.0010791744571179152,-0.004719382151961327,-0.00037971511483192444,0.002551264362409711,0.0035212221555411816,-0.0015136671718209982,0.0016108660493046045,0.0020393813028931618,-0.001444383873604238,0.0013469982659444213,0.0027318624779582024,0.004325712099671364,-0.0031208647415041924,-0.0031156721524894238,-0.000707728904671967,0.0016000178875401616,-0.0005441475077532232,-0.001255470677278936,0.0011151416692882776,-0.0025138878263533115,-0.004133365582674742,-0.0002509104961063713,7.336711132666096e-05,-0.005066911224275827,0.0021514510735869408,-0.0022011459805071354
15,-0.0006042362656444311,-0.0018011087086051702,0.004697924945503473,0.0010129224974662066,0.0006444781902246177,0.0026756678707897663,0.0007603358826600015,-0.0013903174549341202,0.0030216791201382875,-0.003304616780951619,-9.415917156729847e-05,0.004808717407286167,-0.001143538043834269,-0.0017298179445788264,0.005430195480585098,-0.002930215559899807,-0.0010283528827130795,-0.0010458906181156635,0.004349175374954939,0.0028858832083642483,-0.004869153257459402,0.00010952358570648357,-0.0005725122173316777,0.00012352557678241283,0.0003114459686912596,0.004339505452662706,-0.0032144668512046337,-0.0022098650224506855,-0.0014369122218340635,-0.00343949138186872,0.002648597816005349,-0.0006374117219820619,0.0011147436453029513,-0.0007092878804542124,0.0025297272950410843,-0.0006277161883190274,-0.003092792583629489,-0.0016431835247203708,2.55039194598794e-05,0.0021741327363997698,0.0020272163674235344,0.00020438176579773426,-0.0018358281813561916,-0.0010588155128061771,0.0020240864250808954,-0.00302033219486475,5.839780715177767e-05,-0.0038505038246512413,-0.0011674270499497652,-9.143256465904415e-05,-0.001015727175399661,-0.0006811182829551399,0.00013270128692965955,0.000738463073503226,0.004629017785191536,-0.00457476731389761,0.0006363966385833919,-0.0029604793526232243,-0.0027300037909299135,0.0010139410151168704,0.006261628121137619,-0.0034162774682044983,-0.0006753646885044873,-0.00012714564218185842,0.004625683184713125,0.0009368199971504509,0.0008298156899400055,0.0009478125721216202,0.0019659469835460186,-5.790053546661511e-05,-0.0024680315982550383,0.003917486872524023,-0.001110564568080008,0.0005808664718642831,-0.0028938711620867252,-0.002372459042817354,-0.001953242113813758,0.0005655913264490664,0.0008640441810712218,-0.0035801923368126154,-0.00037624238757416606,-0.003792287316173315,0.0014668508665636182,-0.0002104580053128302,-0.0023124648723751307,-0.001991140190511942,-0.0021321966778486967,-0.0006160908378660679,0.0009237995836883783,0.004301800858229399,0.0009270132868550718,-0.0035284857731312513,0.0022244190331548452,-0.002940854523330927,0.0006441120058298111,0.003016217378899455,-0.0040796794928610325,0.004912578500807285,-0.0008158055134117603,-0.0005011706380173564,-0.0016395511338487267,0.0026306973304599524,-0.0038390520494431257,-0.004229063168168068,-0.0007252670475281775,-0.002415090799331665,0.0009653972228989005,0.0008337752660736442,0.001482446095906198,-0.001521166879683733,-0.0025579894427210093,0.0019142855890095234,0.004233085550367832,0.004201505798846483,-0.0039886170998215675,-0.0008057156810536981,0.0018462882144376636,0.0005187373608350754,-0.0024974157568067312,2.110165951307863e-05,0.00023384056112263352,0.0017618628917261958,-0.003402018453925848,0.0008572937222197652,-3.006971746799536e-05,-0.004175092093646526,0.00032916018972173333,-0.001787059474736452
16,-0.00022144381364341825,0.0018709166906774044,0.005436296109110117,0.00035080924862995744,0.0029578281100839376,0.0017677266150712967,0.0009902315214276314,-0.005705938208848238,0.00502867391332984,-0.000515477207954973,-0.004322829190641642,-0.0012845915043726563,0.00043779934640042484,0.0005357223562896252,0.007081395946443081,0.004083281382918358,-0.0029202173464000225,-0.00255594658665359,0.0015740301460027695,-0.0032981904223561287,-0.006151153706014156,-0.0037704736460000277,-0.0033988335635513067,-0.00301473680883646,0.0022233552299439907,0.005243530496954918,-0.0007320165750570595,0.005875888280570507,-0.0028086742386221886,-0.0016111813019961119,0.0010622686240822077,0.001972547033801675,-0.003378279972821474,-0.0005392967141233385,0.002124984050169587,0.0035238582640886307,-0.0009399309637956321,-0.002702233614400029,-0.0026453572791069746,-0.0004951597657054663,0.005237719044089317,-0.0027909595519304276,-0.002370494417846203,-0.004093917086720467,-0.0017026144778355956,-0.0048021310940384865,-0.0012990542454645038,-0.006923948880285025,-0.0027794449124485254,0.003321879543364048,0.0010522943921387196,0.0022301918361335993,-0.0031423235777765512,0.002456382615491748,0.005421624518930912,-0.005723127163946629,0.0002632036339491606,-0.006054496858268976,-0.0006788534228689969,-0.001668862416408956,0.0013600824167951941,-0.001859663287177682,-0.0035505308769643307,0.002264851937070489,0.006469194311648607,0.0024977584835141897,0.0003122552006971091,0.0023464972618967295,-0.00023065564164426178,0.006208422593772411,0.004122584592550993,-0.0005089819896966219,-0.00034760317066684365,0.0036222899798303843,-0.0025916427839547396,0.004848194308578968,0.00020327976380940527,0.0012724862899631262,-0.0005794137250632048,0.0014693227130919695,-0.0015073074027895927,-0.004209266509860754,0.0020121487323194742,-0.004462618846446276,0.003136208513751626,-0.0005382978124544024,-0.0033954980317503214,0.002482313895598054,0.0015526444185525179,0.0038213140796869993,0.002478646347299218,0.0037727337330579758,0.0003738695231731981,0.0016225590370595455,-0.00298852170817554,-0.002786020515486598,-0.0005285952938720584,0.0063620456494390965,-0.0018335707718506455,-0.0026985155418515205,-0.0038808484096080065,-0.004303937312215567,0.00011467871809145436,-0.0036741909570991993,0.00033156972494907677,0.0026694696862250566,-0.000521819107234478,-0.005299105774611235,0.00036090187495574355,0.0034104359801858664,0.000531302357558161,0.0025114945601671934,0.006064339075237513,0.0038611150812357664,-0.008758907206356525,-0.003604334080591798,-0.00013944765669293702,0.0017517918022349477,-0.005906702484935522,-0.004918668419122696,0.0015537148574367166,0.0002029119204962626,-0.005192656069993973,0.003907531034201384,0.0017203920288011432,0.0007474747835658491,-0.0011165895266458392,-0.005606592632830143
17,0.001854421105235815,-0.001027061021886766,0.002688067266717553,0.00022246968001127243,0.0013370083179324865,-0.0013519503409042954,-0.004440125077962875,-0.0014217877760529518,0.0014795433962717652,-0.00414648512378335,-0.0025695268996059895,0.002426506718620658,0.0013555845944210887,0.0030904628802090883,0.0010470242705196142,0.004124972969293594,-0.0038308685179799795,-0.0034175689797848463,-0.0010126357665285468,0.00279519846662879,0.00044552524923346937,-0.0019940233323723078,0.0032050632871687412,0.0027491420041769743,-0.0031310678459703922,-0.0015958003932610154,-0.0033301026560366154,0.0047074053436517715,0.002019815845414996,-0.0037761200219392776,-0.0004861840570811182,0.0026028486900031567,0.0002871747419703752,0.0002791591396089643,0.002241340698674321,0.0028183930553495884,0.0025380593724548817,0.0023141985293477774,-0.0029231489170342684,-0.0005848416476510465,0.004124013241380453,-1.0462450518389232e-05,0.003262072801589966,-0.003386863274499774,-0.0045225853100419044,0.00030548416543751955,0.0035838214680552483,0.001878446782939136,-0.00374813680537045,0.003285225946456194,0.003190060146152973,-0.0022025536745786667,-0.0037291115149855614,-0.0028197939973324537,-0.002679577562958002,0.0014511290937662125,-0.004198087844997644,-0.0013670678017660975,-0.002392509253695607,0.0007814267883077264,0.0038467433769255877,0.0005803167587146163,2.670443063834682e-05,0.0025194024201482534,0.0013704948360100389,-0.0006041561136953533,-0.0026527289301156998,0.0007682753494009376,-0.0037530630361288786,0.0012391239870339632,0.0026719290763139725,0.002535804407671094,-0.0028240520041435957,0.004456726368516684,0.0027650492265820503,0.00032101632677949965,0.003421419532969594,0.0022470979019999504,0.0035031400620937347,0.0015713701723143458,0.0022528639528900385,-0.001372936530970037,5.775216413894668e-05,-0.002445010468363762,0.003820161335170269,-0.0016098825726658106,0.00110823311842978,0.0017478176159784198,0.00379808247089386,-0.0006068376824259758,0.0042597767896950245,0.0038913183379918337,-0.0030036054085940123,0.0038256647530943155,0.00046788458712399006,-0.0032135166693478823,0.002036918653175235,0.0023328037932515144,0.002840831410139799,-0.004753794986754656,0.002480871742591262,0.0013610746245831251,-0.0032122742850333452,-0.004704414401203394,0.002630116418004036,-0.00057411496527493,0.002259800210595131,-0.002494901418685913,-0.0025876418221741915,-0.0009914323454722762,-0.0021772319450974464,0.0005469456664286554,0.0007644753204658628,0.0006042384193278849,-0.0028869560919702053,-0.0034283194690942764,0.004390457179397345,0.0033768811263144016,-0.0002578103158157319,0.0010176619980484247,0.0027460327837616205,0.001517890952527523,-0.002808377845212817,0.00029911872115917504,0.0022232644259929657,-0.0010439353063702583,-0.0006755297654308379,-0.00015847882605157793
18,0.0010202118428424,0.003623737022280693,0.004914336372166872,-0.0035635221283882856,0.0026656989939510822,-8.854129555402324e-05,-0.005696587264537811,0.0010745989857241511,0.00491807097569108,0.0014731123810634017,-0.0003744042187463492,-0.0007511227740906179,0.00037969439290463924,-0.0027546396013349295,0.002950250403955579,-0.0020279863383620977,-0.0035858075134456158,-0.0009126379154622555,0.003164697904139757,0.004077424760907888,-0.003953926730901003,-0.003618809161707759,2.094223782478366e-05,-0.003081603441387415,-0.000708647130522877,0.002535862848162651,-0.00015163978969212621,0.0013383956393226981,-0.0007966353441588581,0.002925917971879244,-0.00016854522982612252,-0.0047544436529278755,-0.0022370009683072567,-0.005521029699593782,0.004892983473837376,0.001550979563035071,-0.001697903499007225,0.0037914756685495377,-6.390387716237456e-05,0.0001340479648206383,0.004588056355714798,-0.002371874637901783,-0.0013313161907717586,-0.003783217864111066,-0.0011070504551753402,-0.00029783579520881176,0.0014115571975708008,-0.0020309900864958763,0.0013495574239641428,0.0014468522276729345,0.0006381770363077521,5.823782703373581e-05,-0.0013073417358100414,-0.0004474737506825477,0.00036161273601464927,0.0005581483128480613,-0.0022005250211805105,-0.0013669547624886036,-0.0006938884034752846,6.586698873434216e-05,0.006700046360492706,-0.0018155339639633894,0.0036205248907208443,0.0029304882045835257,0.0055425637401640415,0.001345772878266871,0.0020393487066030502,0.0013278927654027939,0.002391386777162552,0.0061873020604252815,0.001119063701480627,-0.003518725512549281,-0.006262143608182669,0.001298650517128408,-0.0035238361451774836,0.0006684127729386091,0.003999353852123022,0.003705160692334175,0.0019270018674433231,0.0011905914871022105,-2.8207350624143146e-06,-0.0004311816010158509,0.0036860688123852015,0.0008643220062367618,-0.002402939833700657,0.002374328440055251,-0.005436335224658251,0.0025430950336158276,0.0012817572569474578,0.004865569528192282,0.00518638314679265,-0.003291760804131627,-0.0010216528316959739,0.0013544359244406223,-0.0006575886509381235,-0.004256243351846933,-0.0057580554857850075,0.0023422075901180506,-0.0007511822041124105,-0.0044372305274009705,-0.00032859400380402803,-0.004603376146405935,0.0028368723578751087,-0.0001796051365090534,-0.00013556161138694733,-0.004123671445995569,0.0014575314708054066,-0.0052353073842823505,-0.0009256621124222875,0.004651983734220266,0.004245301242917776,-0.0007405781070701778,0.005831215530633926,0.004895566962659359,-0.008804501965641975,-0.004779986571520567,0.005945601034909487,-0.0014176892582327127,-0.005256956908851862,-0.001735329395160079,0.0001527036220068112,-0.005468097049742937,-0.0034718962851911783,0.004020596854388714,0.005237565375864506,-0.004283588379621506,0.0002219408197561279,-0.000800890673417598
19,0.0016562219243496656,-0.00310359220020473,0.004296534229069948,0.0017901258543133736,0.0001712348748696968,0.0013782663736492395,0.0019898368045687675,0.0023441691882908344,-0.0005827187560498714,-0.002047944348305464,-0.003182597691193223,0.002941213082522154,-0.002436775015667081,-0.0009920147713273764,0.0032855060417205095,-0.002750817220658064,0.0008985978784039617,0.0017754350556060672,0.002648695604875684,0.003858880139887333,-0.0017737102461978793,-0.003785082371905446,0.00270464806817472,-0.0035620853304862976,-0.0012461256701499224,0.0002073306095553562,0.0032214594539254904,0.004821384325623512,0.0032449732534587383,0.00214634882286191,-0.0013050149427726865,0.0001897642359836027,-0.0007914479356259108,-0.0009698946960270405,0.00089538429165259,0.0026749498210847378,0.00046337704407051206,-0.0004962583188898861,-0.00029707688372582197,0.0005307907122187316,-0.0028529164846986532,-0.00043016672134399414,-0.0009137747110798955,-0.0002790627477224916,0.002593227894976735,-0.004153816495090723,0.003240769961848855,-0.00010140053200302646,0.003164079040288925,0.0025541968643665314,-0.0027429857291281223,0.00029398707556538284,-0.002765395911410451,0.003822984639555216,-0.0019625802524387836,0.0030235874000936747,0.0035601998679339886,-0.0009396736859343946,0.002243071561679244,-0.0038693766109645367,0.0015104016056284308,-0.0022357339039444923,0.0036613703705370426,-0.0042356401681900024,0.00373165518976748,-0.0033058596309274435,0.0012555273715406656,0.0017388885607942939,0.0013213522033765912,0.0003315047360956669,0.002563522197306156,0.0038794109132140875,-0.004633000120520592,0.0046842461451888084,0.0018570352112874389,-0.0015456469263881445,-0.002217242494225502,0.0025918027386069298,-0.0009201821521855891,-0.003062071744352579,0.0030696687754243612,-0.003599705407395959,0.0014039120869711041,-0.001296880771405995,0.002860679291188717,0.003753111930564046,0.002226687502115965,-0.0009075312991626561,-0.003559738863259554,-1.1468486263765953e-05,-0.002646829467266798,0.002443866338580847,-0.002632123650982976,0.0031225685961544514,0.0034122606739401817,0.00037778267869725823,-0.0013154636835679412,0.0035470889415591955,0.0001329629885731265,-0.0005704638315364718,0.0016791800735518336,-0.002636011689901352,0.001628069905564189,0.0013758400455117226,-0.0006344437715597451,0.002419950207695365,0.0018275982001796365,-0.0041455770842731,0.0030102564487606287,0.0008167941123247147,0.004191533662378788,0.0029554918874055147,-0.002806196454912424,-0.0013036697637289762,-0.005732180085033178,0.0008442337275482714,0.002589151030406356,0.0019107135012745857,0.00040177712799049914,0.0020458477083593607,0.00028532400028780103,0.0015458104899153113,-0.0031539532355964184,0.003952613566070795,-0.0003468178038019687,-0.00125510070938617,-0.0037807724438607693,-0.0013561333762481809
